Id,SalePrice
2735,133231.33874528244
2736,147009.5878017135
2737,123862.68740826822
2738,132823.58655977837
2739,159244.47638244767
2740,139906.34844735923
2741,149616.5444525011
2742,164462.46472332586
2743,140944.14181284976
2744,152782.94990895552
2745,141929.2343935737
2746,139116.69165641034
2747,153883.12335096073
2748,133097.0087405885
2749,126738.26798442219
2750,126930.46801342996
2751,130918.6322603831
2752,190182.38839117996
2753,147725.19833030755
2754,222464.66677129667
2755,137331.7602524209
2756,91491.16966758826
2757,62021.87445402048
2758,92677.1589441209
2759,159930.20419910218
2760,127768.94134439097
2761,142401.84187266766
2762,144239.1363148416
2763,184702.13341734943
2764,141535.88088988885
2765,276430.9386746323
2766,128078.73951835043
2767,92627.30390357916
2768,124984.48395008867
2769,133253.27516780695
2770,141775.0421919094
2771,114649.43736440074
2772,111562.86758660607
2773,174418.9451622634
2774,132688.6547046158
2775,116991.28163211729
2776,138897.00785243508
2777,144356.03239894682
2778,105567.48382754315
2779,124890.32090156619
2780,91868.01216187698
2781,92184.19991805118
2782,100457.71062782843
2783,90076.19342595822
2784,125786.17964576354
2785,141683.0024689632
2786,67695.57641751287
2787,124520.50101540508
2788,78633.69520485107
2789,161445.64833896974
2790,97731.257417349
2791,116688.92300810934
2792,51418.38925579113
2793,161681.01738680404
2794,94822.30985996593
2795,122846.71872401639
2796,98842.21348954352
2797,185185.7429870256
2798,103554.99923469758
2799,111376.85237345578
2800,68105.85994236215
2801,105974.67936031349
2802,125438.28244582821
2803,156147.7506298607
2804,140141.77454184796
2805,94870.17234364209
2806,80380.61551891893
2807,159484.1737891076
2808,150809.06582675755
2809,138272.22233874947
2810,128587.38953986437
2811,157121.15089874045
2812,158516.55139198297
2813,160712.74460331642
2814,168070.3934720059
2815,101987.2984780999
2816,235650.9545593693
2817,155724.53578348685
2818,138665.54582840193
2819,162055.1484819353
2820,141173.0529576108
2821,110746.84779702296
2822,192510.18801899208
2823,309020.4012793426
2824,177886.56888512766
2825,140841.5743779084
2826,131632.33369013108
2827,131941.82967060478
2828,205210.8420156406
2829,188934.74203356134
2830,212580.1982023266
2831,183297.0788200078
2832,232676.4649606595
2833,313216.22521015606
2834,220577.7233329351
2835,243924.32780195324
2836,189098.81641565933
2837,151813.67668200267
2838,151530.3656909085
2839,179029.2452956736
2840,199088.23637102742
2841,205412.68748966407
2842,217013.39679894532
2843,151498.38813243908
2844,168190.38501149527
2845,123950.8081718596
2846,206623.85376627545
2847,207618.67543134626
2848,212244.84198884328
2849,197979.07997750817
2850,273789.69846192223
2851,210809.80704923032
2852,234288.56992728013
2853,232476.5439147778
2854,140088.8084940827
2855,200157.2200715682
2856,195068.10955215307
2857,186390.3894470373
2858,189365.45440381297
2859,124133.5239172151
2860,126423.54831986332
2861,119286.31944725447
2862,188570.37246848556
2863,131229.32866621873
2864,234825.23569177327
2865,141141.74665622244
2866,138848.86561236193
2867,105818.77764273426
2868,95552.63333810988
2869,109073.07863438898
2870,131631.374869122
2871,89136.82359142993
2872,55498.1534704232
2873,103641.85272437258
2874,127236.50670264775
2875,111051.97345176502
2876,163699.57068078808
2877,141107.83372614242
2878,157641.8404876468
2879,124653.68971739005
2880,103148.68277686767
2881,150960.012919456
2882,174345.63655170612
2883,212723.50972951273
2884,219575.1434875967
2885,193807.62329815637
2886,226349.77445889352
2887,90761.53693590913
2888,142769.9078726921
2889,63735.51367851412
2890,82079.5418035638
2891,133319.2515586025
2892,49831.6562398363
2893,87549.56740620524
2894,58644.958103280296
2895,315676.8102108082
2896,276503.6728975556
2897,216972.57036035246
2898,151209.64906165286
2899,212988.35735674168
2900,165561.68473185785
2901,212206.97950517928
2902,178773.52777014975
2903,305028.98127306474
2904,326494.1847677711
2905,80524.94608908957
2906,197023.0674682753
2907,107982.20585995048
2908,132490.70984128697
2909,154070.72218626217
2910,84279.72443493076
2911,86293.94734137235
2912,146539.0951035183
2913,81450.09587187144
2914,77361.7851970796
2915,82882.03117688536
2916,83654.37909449893
2917,154649.76888321352
2918,122162.08942935592
2919,213427.553990098
